frame_id,label,class_id,surgical_content_ratio,surgery_proportion,tool_proportion,non_surgery_proportion
voA09wcLXM8_voA09wcLXM8_frame_1499.jpg,Highly Informative,2,0.9769,0.9132,0.0637,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1500.jpg,Highly Informative,2,0.9769,0.9346,0.0424,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1501.jpg,Highly Informative,2,0.9769,0.9295,0.0474,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1502.jpg,Highly Informative,2,0.9769,0.9409,0.036,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1503.jpg,Highly Informative,2,0.9769,0.9234,0.0536,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1504.jpg,Highly Informative,2,0.9769,0.9475,0.0294,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1505.jpg,Highly Informative,2,0.9769,0.9378,0.0391,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1506.jpg,Highly Informative,2,0.9769,0.9242,0.0527,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1507.jpg,Highly Informative,2,0.9769,0.9186,0.0583,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1508.jpg,Highly Informative,2,0.9769,0.867,0.11,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1509.jpg,Highly Informative,2,0.9769,0.8576,0.1193,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1510.jpg,Highly Informative,2,0.9769,0.6763,0.3006,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1511.jpg,Highly Informative,2,0.9769,0.8644,0.1125,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1512.jpg,Highly Informative,2,0.9769,0.9174,0.0595,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1513.jpg,Highly Informative,2,0.9769,0.8143,0.1627,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1514.jpg,Highly Informative,2,0.9769,0.8094,0.1675,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1515.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1516.jpg,Highly Informative,2,0.9769,0.9437,0.0332,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1517.jpg,Highly Informative,2,0.9769,0.9235,0.0534,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1518.jpg,Highly Informative,2,0.9769,0.9306,0.0463,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1519.jpg,Highly Informative,2,0.9769,0.9314,0.0455,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1520.jpg,Highly Informative,2,0.9769,0.9303,0.0466,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1521.jpg,Highly Informative,2,0.9769,0.9259,0.051,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1522.jpg,Highly Informative,2,0.9769,0.9219,0.0551,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1523.jpg,Highly Informative,2,0.9769,0.9188,0.0581,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1524.jpg,Highly Informative,2,0.9769,0.9232,0.0538,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1525.jpg,Highly Informative,2,0.9769,0.9155,0.0614,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1526.jpg,Highly Informative,2,0.9769,0.9186,0.0583,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1527.jpg,Highly Informative,2,0.9769,0.9129,0.064,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1528.jpg,Highly Informative,2,0.9769,0.9141,0.0628,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1529.jpg,Highly Informative,2,0.9769,0.8928,0.0841,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1530.jpg,Highly Informative,2,0.9769,0.8761,0.1009,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1531.jpg,Highly Informative,2,0.9769,0.9593,0.0176,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1532.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1533.jpg,Highly Informative,2,0.9769,0.9596,0.0173,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1534.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1535.jpg,Highly Informative,2,0.9769,0.9234,0.0535,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1536.jpg,Highly Informative,2,0.9769,0.8964,0.0806,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1537.jpg,Highly Informative,2,0.9769,0.9251,0.0518,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1538.jpg,Highly Informative,2,0.9769,0.918,0.059,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1539.jpg,Highly Informative,2,0.9769,0.9282,0.0487,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1540.jpg,Highly Informative,2,0.9769,0.9466,0.0303,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1541.jpg,Uninformative,0,0,0,0,1
voA09wcLXM8_voA09wcLXM8_frame_1542.jpg,Uninformative,0,0,0,0,1
voA09wcLXM8_voA09wcLXM8_frame_1543.jpg,Uninformative,0,0,0,0,1
voA09wcLXM8_voA09wcLXM8_frame_1544.jpg,Uninformative,0,0,0,0,1
voA09wcLXM8_voA09wcLXM8_frame_1545.jpg,Highly Informative,2,0.9769,0.8806,0.0963,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1546.jpg,Highly Informative,2,0.9769,0.9207,0.0562,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1547.jpg,Highly Informative,2,0.9769,0.9314,0.0455,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1548.jpg,Highly Informative,2,0.9769,0.9053,0.0716,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1549.jpg,Highly Informative,2,0.9769,0.8886,0.0883,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1550.jpg,Highly Informative,2,0.9769,0.934,0.0429,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1551.jpg,Highly Informative,2,0.9769,0.9031,0.0738,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1552.jpg,Highly Informative,2,0.9769,0.9031,0.0739,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1553.jpg,Highly Informative,2,0.9769,0.9243,0.0526,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1554.jpg,Highly Informative,2,0.9769,0.8887,0.0883,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1555.jpg,Highly Informative,2,0.9769,0.9142,0.0627,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1556.jpg,Highly Informative,2,0.9769,0.8837,0.0932,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1557.jpg,Highly Informative,2,0.9769,0.8602,0.1167,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1558.jpg,Highly Informative,2,0.9769,0.9328,0.0441,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1559.jpg,Highly Informative,2,0.9769,0.9358,0.0411,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1560.jpg,Highly Informative,2,0.9769,0.9234,0.0535,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1561.jpg,Highly Informative,2,0.9769,0.926,0.0509,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1562.jpg,Highly Informative,2,0.9769,0.924,0.0529,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1563.jpg,Highly Informative,2,0.9769,0.938,0.0389,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1564.jpg,Highly Informative,2,0.9769,0.9658,0.0111,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1565.jpg,Highly Informative,2,0.9769,0.9252,0.0518,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1566.jpg,Highly Informative,2,0.9769,0.9721,0.0048,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1567.jpg,Uninformative,0,0,0,0,1
voA09wcLXM8_voA09wcLXM8_frame_1568.jpg,Uninformative,0,0,0,0,1
voA09wcLXM8_voA09wcLXM8_frame_1569.jpg,Highly Informative,2,0.9769,0.963,0.0139,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1570.jpg,Highly Informative,2,0.9769,0.9754,0.0015,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1571.jpg,Highly Informative,2,0.9769,0.9762,0.0007,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1572.jpg,Uninformative,0,0.3386,0.3386,0,0.6614
voA09wcLXM8_voA09wcLXM8_frame_1573.jpg,Uninformative,0,0.3386,0.3386,0,0.6614
voA09wcLXM8_voA09wcLXM8_frame_1574.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1575.jpg,Highly Informative,2,0.9769,0.5811,0.3958,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1576.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1577.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1578.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1579.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1580.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1581.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1582.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1583.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1584.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1585.jpg,Highly Informative,2,0.9769,0.9595,0.0174,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1586.jpg,Highly Informative,2,0.9769,0.6933,0.2836,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1587.jpg,Highly Informative,2,0.9769,0.8239,0.153,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1588.jpg,Highly Informative,2,0.9769,0.7841,0.1928,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1589.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1590.jpg,Uninformative,0,0.3374,0.3374,0,0.6626
voA09wcLXM8_voA09wcLXM8_frame_1591.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1592.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1593.jpg,Highly Informative,2,0.9769,0.9282,0.0487,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1594.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1595.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1596.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1597.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1598.jpg,Highly Informative,2,0.9769,0.9681,0.0088,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1599.jpg,Highly Informative,2,0.9769,0.9367,0.0402,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1600.jpg,Highly Informative,2,0.9769,0.8464,0.1305,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1601.jpg,Highly Informative,2,0.9769,0.8889,0.0881,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1602.jpg,Highly Informative,2,0.9769,0.9031,0.0738,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1603.jpg,Highly Informative,2,0.9769,0.8474,0.1295,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1604.jpg,Highly Informative,2,0.9769,0.9053,0.0717,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1605.jpg,Highly Informative,2,0.9769,0.8977,0.0792,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1606.jpg,Highly Informative,2,0.9769,0.8422,0.1347,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1607.jpg,Highly Informative,2,0.9769,0.9345,0.0425,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1608.jpg,Highly Informative,2,0.9769,0.8566,0.1203,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1609.jpg,Highly Informative,2,0.9769,0.8903,0.0866,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1610.jpg,Highly Informative,2,0.9769,0.892,0.085,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1611.jpg,Highly Informative,2,0.9769,0.8629,0.114,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1612.jpg,Highly Informative,2,0.9769,0.9284,0.0485,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1613.jpg,Highly Informative,2,0.9769,0.9176,0.0593,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1614.jpg,Highly Informative,2,0.9769,0.921,0.0559,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1615.jpg,Highly Informative,2,0.9769,0.9284,0.0485,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1616.jpg,Highly Informative,2,0.9769,0.9298,0.0471,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1617.jpg,Highly Informative,2,0.9769,0.9244,0.0525,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1618.jpg,Highly Informative,2,0.9769,0.8684,0.1085,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1619.jpg,Highly Informative,2,0.9769,0.9176,0.0593,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1620.jpg,Highly Informative,2,0.9769,0.9139,0.063,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1621.jpg,Highly Informative,2,0.9769,0.8787,0.0982,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1622.jpg,Highly Informative,2,0.9769,0.8859,0.091,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1623.jpg,Highly Informative,2,0.9769,0.9051,0.0718,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1624.jpg,Highly Informative,2,0.9769,0.9514,0.0255,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1625.jpg,Highly Informative,2,0.9769,0.9258,0.0511,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1626.jpg,Highly Informative,2,0.9769,0.8078,0.1691,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1627.jpg,Highly Informative,2,0.9769,0.9181,0.0588,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1628.jpg,Highly Informative,2,0.9769,0.8821,0.0948,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1629.jpg,Highly Informative,2,0.9769,0.9522,0.0247,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1630.jpg,Highly Informative,2,0.9769,0.928,0.049,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1631.jpg,Highly Informative,2,0.9769,0.9122,0.0647,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1632.jpg,Highly Informative,2,0.9769,0.9051,0.0718,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1633.jpg,Highly Informative,2,0.9769,0.9249,0.052,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1634.jpg,Highly Informative,2,0.9769,0.9044,0.0725,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1635.jpg,Highly Informative,2,0.9769,0.902,0.0749,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1636.jpg,Highly Informative,2,0.9769,0.8905,0.0864,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1637.jpg,Highly Informative,2,0.9769,0.872,0.1049,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1638.jpg,Highly Informative,2,0.9769,0.8469,0.1301,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1639.jpg,Highly Informative,2,0.9769,0.9097,0.0672,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1640.jpg,Highly Informative,2,0.9769,0.877,0.0999,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1641.jpg,Highly Informative,2,0.9769,0.8978,0.0791,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1642.jpg,Highly Informative,2,0.9769,0.9063,0.0706,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1643.jpg,Highly Informative,2,0.9769,0.9251,0.0518,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1644.jpg,Highly Informative,2,0.9769,0.8404,0.1365,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1645.jpg,Highly Informative,2,0.9769,0.9031,0.0738,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1646.jpg,Highly Informative,2,0.9769,0.9346,0.0423,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1647.jpg,Highly Informative,2,0.9769,0.8832,0.0937,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1648.jpg,Highly Informative,2,0.9769,0.9252,0.0517,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1649.jpg,Highly Informative,2,0.9769,0.9134,0.0636,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1650.jpg,Highly Informative,2,0.9769,0.9396,0.0373,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1651.jpg,Highly Informative,2,0.9769,0.8783,0.0987,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1652.jpg,Highly Informative,2,0.9769,0.8917,0.0852,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1653.jpg,Highly Informative,2,0.9769,0.9226,0.0544,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1654.jpg,Highly Informative,2,0.9769,0.8908,0.0861,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1655.jpg,Highly Informative,2,0.9769,0.8616,0.1153,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1656.jpg,Highly Informative,2,0.9769,0.8563,0.1207,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1657.jpg,Highly Informative,2,0.9769,0.8771,0.0998,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1658.jpg,Highly Informative,2,0.9769,0.9286,0.0483,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1659.jpg,Highly Informative,2,0.9769,0.9169,0.0601,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1660.jpg,Highly Informative,2,0.9769,0.8498,0.1271,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1661.jpg,Highly Informative,2,0.9769,0.8513,0.1256,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1662.jpg,Highly Informative,2,0.9769,0.8883,0.0886,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1663.jpg,Highly Informative,2,0.9769,0.8706,0.1063,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1664.jpg,Highly Informative,2,0.9769,0.8219,0.1551,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1665.jpg,Highly Informative,2,0.9769,0.8735,0.1034,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1666.jpg,Highly Informative,2,0.9769,0.8422,0.1347,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1667.jpg,Highly Informative,2,0.9769,0.9236,0.0533,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1668.jpg,Highly Informative,2,0.9769,0.9541,0.0228,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1669.jpg,Highly Informative,2,0.9769,0.9282,0.0487,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1670.jpg,Highly Informative,2,0.9769,0.8454,0.1316,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1671.jpg,Highly Informative,2,0.9769,0.8254,0.1515,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1672.jpg,Highly Informative,2,0.9769,0.9497,0.0272,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1673.jpg,Highly Informative,2,0.9769,0.9216,0.0553,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1674.jpg,Highly Informative,2,0.9769,0.8431,0.1338,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1675.jpg,Highly Informative,2,0.9769,0.8822,0.0947,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1676.jpg,Highly Informative,2,0.9769,0.9326,0.0443,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1677.jpg,Highly Informative,2,0.9769,0.9245,0.0524,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1678.jpg,Highly Informative,2,0.9769,0.8708,0.1061,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1679.jpg,Highly Informative,2,0.9769,0.8894,0.0875,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1680.jpg,Highly Informative,2,0.9769,0.8567,0.1203,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1681.jpg,Highly Informative,2,0.9769,0.859,0.118,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1682.jpg,Highly Informative,2,0.9769,0.9016,0.0753,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1683.jpg,Highly Informative,2,0.9769,0.9095,0.0674,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1684.jpg,Highly Informative,2,0.9769,0.9475,0.0294,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1685.jpg,Highly Informative,2,0.9769,0.9321,0.0448,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1686.jpg,Highly Informative,2,0.9769,0.878,0.0989,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1687.jpg,Highly Informative,2,0.9769,0.842,0.1349,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1688.jpg,Highly Informative,2,0.9769,0.9078,0.0692,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1689.jpg,Highly Informative,2,0.9769,0.9333,0.0436,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1690.jpg,Highly Informative,2,0.9769,0.9081,0.0688,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1691.jpg,Highly Informative,2,0.9769,0.886,0.0909,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1692.jpg,Highly Informative,2,0.9769,0.9234,0.0535,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1693.jpg,Highly Informative,2,0.9769,0.8832,0.0937,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1694.jpg,Highly Informative,2,0.9769,0.908,0.069,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1695.jpg,Highly Informative,2,0.9769,0.9438,0.0331,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1696.jpg,Highly Informative,2,0.9769,0.9089,0.068,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1697.jpg,Highly Informative,2,0.9769,0.9144,0.0625,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1698.jpg,Highly Informative,2,0.9769,0.9244,0.0525,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1699.jpg,Highly Informative,2,0.9769,0.8608,0.1161,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1700.jpg,Highly Informative,2,0.9769,0.8635,0.1134,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1701.jpg,Highly Informative,2,0.9769,0.872,0.1049,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1702.jpg,Highly Informative,2,0.9769,0.8727,0.1042,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1703.jpg,Highly Informative,2,0.9769,0.8732,0.1037,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1704.jpg,Highly Informative,2,0.9769,0.888,0.0889,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1705.jpg,Highly Informative,2,0.9769,0.8937,0.0833,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1706.jpg,Highly Informative,2,0.9769,0.8864,0.0905,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1707.jpg,Highly Informative,2,0.9769,0.8268,0.1501,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1708.jpg,Highly Informative,2,0.9769,0.7782,0.1987,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1709.jpg,Highly Informative,2,0.9769,0.8959,0.081,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1710.jpg,Highly Informative,2,0.9769,0.9081,0.0688,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1711.jpg,Highly Informative,2,0.9769,0.8688,0.1081,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1712.jpg,Highly Informative,2,0.9769,0.9202,0.0567,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1713.jpg,Highly Informative,2,0.9769,0.9141,0.0628,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1714.jpg,Highly Informative,2,0.9769,0.8879,0.089,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1715.jpg,Highly Informative,2,0.9769,0.889,0.0879,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1716.jpg,Highly Informative,2,0.9769,0.8772,0.0997,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1717.jpg,Highly Informative,2,0.9769,0.886,0.0909,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1718.jpg,Highly Informative,2,0.9769,0.9048,0.0721,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1719.jpg,Highly Informative,2,0.9769,0.8872,0.0898,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1720.jpg,Highly Informative,2,0.9769,0.8895,0.0874,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1721.jpg,Highly Informative,2,0.9769,0.8544,0.1225,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1722.jpg,Highly Informative,2,0.9769,0.886,0.091,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1723.jpg,Highly Informative,2,0.9769,0.8548,0.1221,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1724.jpg,Highly Informative,2,0.9769,0.8705,0.1064,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1725.jpg,Highly Informative,2,0.9769,0.8823,0.0946,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1726.jpg,Highly Informative,2,0.9769,0.882,0.0949,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1727.jpg,Highly Informative,2,0.9769,0.9044,0.0725,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1728.jpg,Highly Informative,2,0.9769,0.9127,0.0643,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1729.jpg,Highly Informative,2,0.9769,0.8885,0.0884,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1730.jpg,Highly Informative,2,0.9769,0.9601,0.0168,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1731.jpg,Highly Informative,2,0.9769,0.9769,0,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1732.jpg,Highly Informative,2,0.9769,0.8689,0.108,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1733.jpg,Highly Informative,2,0.9769,0.8479,0.129,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1734.jpg,Highly Informative,2,0.9769,0.8827,0.0942,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1735.jpg,Highly Informative,2,0.9769,0.8939,0.083,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1736.jpg,Highly Informative,2,0.9769,0.9086,0.0683,0.0231
voA09wcLXM8_voA09wcLXM8_frame_1737.jpg,Highly Informative,2,0.9769,0.9079,0.069,0.0231
